Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,62.20000076293945,62.290000915527344,61.41999816894531,62.18000030517578,43.32184600830078,773700
2010-01-05,62.220001220703125,62.34000015258789,61.58000183105469,61.88999938964844,43.11981201171875,677800
2010-01-06,61.880001068115234,62.380001068115234,61.810001373291016,62.11000061035156,43.2730827331543,1060200
2010-01-07,62.439998626708984,62.439998626708984,61.52000045776367,61.939998626708984,43.154632568359375,981500
2010-01-08,61.88999938964844,62.13999938964844,61.18000030517578,62.08000183105469,43.25217819213867,635900
2010-01-11,62.38999938964844,62.4900016784668,61.709999084472656,61.939998626708984,43.154632568359375,449700
2010-01-12,61.90999984741211,62.66999816894531,61.810001373291016,62.650001525878906,43.6493034362793,770600
2010-01-13,62.650001525878906,63.0,62.40999984741211,62.630001068115234,43.63538360595703,478300
2010-01-14,62.459999084472656,62.66999816894531,62.099998474121094,62.11000061035156,43.2730827331543,653100
2010-01-15,62.0099983215332,62.58000183105469,61.59000015258789,61.900001525878906,43.126773834228516,693900
2010-01-19,61.790000915527344,62.5,61.790000915527344,62.439998626708984,43.502994537353516,464700
2010-01-20,62.150001525878906,62.150001525878906,61.13999938964844,61.619998931884766,42.93168258666992,549100
2010-01-21,61.540000915527344,62.119998931884766,60.279998779296875,60.56999969482422,42.20013427734375,1038500
2010-01-22,60.369998931884766,60.52000045776367,59.720001220703125,59.970001220703125,41.782108306884766,858600
2010-01-25,60.33000183105469,60.529998779296875,59.70000076293945,60.369998931884766,42.06078338623047,467200
2010-01-26,60.2599983215332,60.810001373291016,59.63999938964844,60.709999084472656,42.29767608642578,786300
2010-01-27,60.59000015258789,61.220001220703125,60.59000015258789,61.13999938964844,42.59724807739258,643600
2010-01-28,61.13999938964844,61.27000045776367,60.65999984741211,60.9900016784668,42.492759704589844,577200
2010-01-29,61.11000061035156,61.11000061035156,59.939998626708984,60.06999969482422,41.85178756713867,802100
2010-02-01,60.18000030517578,61.16999816894531,60.11000061035156,61.119998931884766,42.58332824707031,657500
2010-02-02,61.209999084472656,62.400001525878906,61.209999084472656,62.349998474121094,43.44029998779297,781800
2010-02-03,62.34000015258789,62.34000015258789,61.439998626708984,61.869998931884766,43.10585403442383,499400
2010-02-04,61.599998474121094,61.65999984741211,60.27000045776367,60.29999923706055,42.01201629638672,652500
2010-02-05,60.040000915527344,60.22999954223633,59.040000915527344,59.5099983215332,41.46161651611328,1000100
2010-02-08,59.54999923706055,59.97999954223633,59.18000030517578,59.380001068115234,41.371036529541016,378200
2010-02-09,59.91999816894531,60.7599983215332,59.75,60.040000915527344,41.83088302612305,638400
2010-02-10,59.939998626708984,59.95000076293945,59.45000076293945,59.709999084472656,41.84489440917969,359300
2010-02-11,59.59000015258789,59.869998931884766,58.939998626708984,59.70000076293945,41.837894439697266,620800
2010-02-12,59.33000183105469,59.720001220703125,58.70000076293945,59.02000045776367,41.36134338378906,939200
2010-02-16,59.13999938964844,60.0,59.02000045776367,59.849998474121094,41.9430046081543,655200
2010-02-17,59.790000915527344,60.59000015258789,59.689998626708984,60.34000015258789,42.28639602661133,695400
2010-02-18,60.33000183105469,61.04999923706055,60.31999969482422,60.900001525878906,42.67884826660156,447100
2010-02-19,60.7400016784668,61.20000076293945,60.459999084472656,60.54999923706055,42.433570861816406,821800
2010-02-22,60.75,60.959999084472656,60.27000045776367,60.38999938964844,42.321441650390625,802100
2010-02-23,60.349998474121094,60.560001373291016,59.709999084472656,60.11000061035156,42.12520980834961,1380600
2010-02-24,60.150001525878906,60.150001525878906,57.720001220703125,58.66999816894531,41.11604690551758,3051200
2010-02-25,58.119998931884766,59.40999984741211,57.75,59.38999938964844,41.620643615722656,1258100
2010-02-26,59.52000045776367,59.91999816894531,59.029998779296875,59.68000030517578,41.82386779785156,1118700
2010-03-01,59.91999816894531,59.93000030517578,59.31999969482422,59.5099983215332,41.70472717285156,780900
2010-03-02,59.54999923706055,59.95000076293945,59.439998626708984,59.849998474121094,41.9430046081543,819000
2010-03-03,59.849998474121094,59.95000076293945,59.400001525878906,59.560001373291016,41.73977279663086,702700
2010-03-04,59.599998474121094,59.849998474121094,59.380001068115234,59.70000076293945,41.837894439697266,739900
2010-03-05,59.869998931884766,59.95000076293945,59.41999816894531,59.65999984741211,41.80986022949219,602800
2010-03-08,59.47999954223633,59.560001373291016,58.90999984741211,59.16999816894531,41.46645736694336,932300
2010-03-09,59.16999816894531,59.529998779296875,59.029998779296875,59.20000076293945,41.48747634887695,939900
2010-03-10,59.279998779296875,59.279998779296875,58.869998931884766,59.189998626708984,41.48046875,665500
2010-03-11,59.0099983215332,59.18000030517578,58.5099983215332,58.95000076293945,41.312286376953125,864900
